time_s,intensity_random_phase,intensity_locked_phase
1.8432751901e-08,1.0335837678e-01,1.3892542641e-04
1.8442758824e-08,1.1281489236e-01,1.6690117286e-04
1.8452765746e-08,1.2333019145e-01,1.8150218586e-04
1.8462772669e-08,1.3336312545e-01,1.8012989827e-04
1.8472779592e-08,1.4146351723e-01,1.6301831419e-04
1.8482786515e-08,1.4636639192e-01,1.3319595029e-04
1.8492793438e-08,1.4708650694e-01,9.5951804838e-05
1.8502800361e-08,1.4300441990e-01,5.7899489381e-05
1.8512807283e-08,1.3393521336e-01,2.5805068893e-05
1.8522814206e-08,1.2017183571e-01,5.3862929373e-06
1.8532821129e-08,1.0249675367e-01,2.9625161389e-07
1.8542828052e-08,8.2158080360e-02,1.1472057654e-05
1.8552834975e-08,6.0809302446e-02,3.6964641346e-05
1.8562841898e-08,4.0414887788e-02,7.2280546669e-05
1.8572848821e-08,2.3127102801e-02,1.1117581770e-04
1.8582855743e-08,1.1142010792e-02,1.4676176150e-04
1.8592862666e-08,6.5446111040e-03,1.7272682686e-04
1.8602869589e-08,1.1154233982e-02,1.8445793694e-04
1.8612876512e-08,2.6381532775e-02,1.7986211891e-04
1.8622883435e-08,5.3107708052e-02,1.5974213909e-04
1.8632890358e-08,9.1595037822e-02,1.2765875643e-04
1.8642897281e-08,1.4143552776e-01,8.9303194532e-05
1.8652904203e-08,2.0154174271e-01,5.1490383870e-05
1.8662911126e-08,2.7018087480e-01,2.0951007175e-05
1.8672918049e-08,3.4505009050e-01,3.1363909757e-06
1.8682924972e-08,4.2338841075e-01,1.2483803605e-06
1.8692931895e-08,5.0211801204e-01,1.5666785339e-05
1.8702938818e-08,5.7800604296e-01,4.3876744466e-05
1.8712945741e-08,6.4783692480e-01,8.0909820966e-05
1.8722952663e-08,7.0858468305e-01,1.2022150130e-04
1.8732959586e-08,7.5757512379e-01,1.5485017140e-04
1.8742966509e-08,7.9262855972e-01,1.7865239409e-04
1.8752973432e-08,8.1217520547e-01,1.8739537002e-04
1.8762980355e-08,8.1533717738e-01,1.7951237897e-04
1.8772987278e-08,8.0197310939e-01,1.5638642375e-04
1.8782994201e-08,7.7268359801e-01,1.2211076151e-04
1.8793001123e-08,7.2877788198e-01,8.2767747205e-05
1.8803008046e-08,6.7220423121e-01,4.5352994592e-05
1.8813014969e-08,6.0544836690e-01,1.6535082467e-05
1.8823021892e-08,5.3140578423e-01,1.4706319139e-06
1.8833028815e-08,4.5323504810e-01,2.8852301885e-06
1.8843035738e-08,3.7419994569e-01,2.0583952899e-05
1.8853042661e-08,2.9750879398e-01,5.1479346870e-05
1.8863049583e-08,2.2615921502e-01,9.0133082696e-05
1.8873056506e-08,1.6279632090e-01,1.2971629682e-04
1.8883063429e-08,1.0959151751e-01,1.6321910079e-04
1.8893070352e-08,6.8148074921e-02,1.8469510693e-04
1.8903077275e-08,3.9438262042e-02,1.9032009460e-04
1.8913084198e-08,2.3775255014e-02,1.7907640356e-04
1.8923091121e-08,2.0821257399e-02,1.5294062375e-04
1.8933098043e-08,2.9631384348e-02,1.1654002627e-04
1.8943104966e-08,4.8730937598e-02,7.6337407009e-05
1.8953111889e-08,7.6221820696e-02,3.9487885676e-05
1.8963118812e-08,1.0991210912e-01,1.2569808032e-05
1.8973125735e-08,1.4746129945e-01,4.1477149646e-07
1.8983132658e-08,1.8653261793e-01,5.2447835093e-06
1.8993139581e-08,2.2494306821e-01,2.6270582108e-05
1.9003146503e-08,2.6080172506e-01,5.9823682654e-05
1.9013153426e-08,2.9262719382e-01,1.0000014911e-04
1.9023160349e-08,3.1943618321e-01,1.3970317188e-04
1.9033167272e-08,3.4079676711e-01,1.7190041416e-04
1.9043174195e-08,3.5684207809e-01,1.9087344267e-04
1.9053181118e-08,3.6824277278e-01,1.9323733752e-04
1.9063188041e-08,3.7613947738e-01,1.7854875175e-04
1.9073194963e-08,3.8203936591e-01,1.4939324503e-04
1.9083201886e-08,3.8768381891e-01,1.1093486235e-04
1.9093208809e-08,3.9489652512e-01,7.0006367368e-05
1.9103215732e-08,4.0542320087e-01,3.3900339065e-05
1.9113222655e-08,4.2077512511e-01,9.0749391726e-06
1.9123229578e-08,4.4208878843e-01,3.9565456037e-09
1.9133236501e-08,4.7001307225e-01,8.3758148812e-06
1.9143243423e-08,5.0463353262e-01,3.2784890985e-05
1.9153250346e-08,5.4544067265e-01,6.8971509380e-05
1.9163257269e-08,5.9134574329e-01,1.1056971721e-04
1.9173264192e-08,6.4074387682e-01,1.5023163591e-04
1.9183271115e-08,6.9162054174e-01,1.8092988788e-04
1.9193278038e-08,7.4169374161e-01,1.9720732868e-04
1.9203284961e-08,7.8858138079e-01,1.9615192137e-04
1.9213291883e-08,8.2998106038e-01,1.7792267304e-04
1.9223298806e-08,8.6384844961e-01,1.4573171013e-04
1.9233305729e-08,8.8856040834e-01,1.0528384489e-04
1.9243312652e-08,9.0305021810e-01,6.3771346965e-05
1.9253319575e-08,9.0690450643e-01,2.8600969679e-05
1.9263326498e-08,9.0041452009e-01,6.0784472683e-06
1.9273333421e-08,8.8457803730e-01,2.8401613136e-07
1.9283340343e-08,8.6105207972e-01,1.2339401603e-05
1.9293347266e-08,8.3206034712e-01,4.0197885769e-05
1.9303354189e-08,8.0026262680e-01,7.8996626414e-05
1.9313361112e-08,7.6859605210e-01,1.2191066367e-04
1.9323368035e-08,7.4009980262e-01,1.6135871318e-04
1.9333374958e-08,7.1773554897e-01,1.9034780490e-04
1.9343381881e-08,7.0421564432e-01,2.0371837560e-04
1.9353388803e-08,7.0184984503e-01,1.9906821998e-04
1.9363395726e-08,7.1241937492e-01,1.7718992359e-04
1.9373402649e-08,7.3708466318e-01,1.4194220545e-04
1.9383409572e-08,7.7633034328e-01,9.9575863444e-05
1.9393416495e-08,8.2994835990e-01,5.7631988537e-05
1.9403423418e-08,8.9705752565e-01,2.3606561523e-05
1.9413430341e-08,9.7615578373e-01,3.6178100965e-06
1.9423437263e-08,1.0651998849e+00,1.3131451690e-06
1.9433444186e-08,1.1617062292e+00,1.7210870197e-05
1.9443451109e-08,1.2628662331e+00,4.8595391468e-05
1.9453458032e-08,1.3656696956e+00,8.9986792646e-05
1.9463464955e-08,1.4670301233e+00,1.3410366921e-04
1.9473471878e-08,1.5639067240e+00,1.7315014247e-04
1.9483478801e-08,1.6534186330e+00,2.0019967247e-04
1.9493485723e-08,1.7329478032e+00,2.1043014232e-04
1.9503492646e-08,1.8002277768e+00,2.0199008460e-04
1.9513499569e-08,1.8534162204e+00,1.7634053394e-04
1.9523506492e-08,1.8911496503e+00,1.3800950791e-04
1.9533513415e-08,1.9125792204e+00,9.3800224307e-05
1.9543520338e-08,1.9173868562e+00,5.1591414536e-05
1.9553527261e-08,1.9057814420e+00,1.8941182477e-05
1.9563534183e-08,1.8784752708e+00,1.7416986135e-06
1.9573541106e-08,1.8366415746e+00,3.1640779188e-06
1.9583548029e-08,1.7818546700e+00,2.3082285316e-05
1.9593554952e-08,1.7160150655e+00,5.8080626592e-05
1.9603561875e-08,1.6412627011e+00,1.0204613814e-04
1.9613568798e-08,1.5598822707e+00,1.4724324266e-04
1.9623575721e-08,1.4742051935e+00,1.8568185415e-04
1.9633582643e-08,1.3865131723e+00,2.1053708832e-04
1.9643589566e-08,1.2989483287e+00,2.1736843751e-04
1.9653596489e-08,1.2134345768e+00,2.0492073194e-04
1.9663603412e-08,1.1316142034e+00,1.7536251719e-04
1.9673610335e-08,1.0548025865e+00,1.3391678947e-04
1.9683617258e-08,9.8396268816e-01,8.7946823253e-05
1.9693624180e-08,9.1969953375e-01,4.5656987027e-05
1.9703631103e-08,8.6227345040e-01,1.4637656836e-05
1.9713638026e-08,8.1162955088e-01,5.1216899739e-07
1.9723644949e-08,7.6743992895e-01,5.9268828351e-06
1.9733651872e-08,7.2915438840e-01,3.0065623968e-05
1.9743658795e-08,6.9605531581e-01,6.8777462892e-05
1.9753665718e-08,6.6731253513e-01,1.1529819516e-04
1.9763672640e-08,6.4203460542e-01,1.6144024374e-04
1.9773679563e-08,6.1931395010e-01,1.9904179079e-04
1.9783686486e-08,5.9826430900e-01,2.2141878800e-04
1.9793693409e-08,5.7805013772e-01,2.2456166196e-04
1.9803700332e-08,5.5790859542e-01,2.0786258198e-04
1.9813707255e-08,5.3716553666e-01,1.7424150285e-04
1.9823714178e-08,5.1524736358e-01,1.2964539871e-04
1.9833721100e-08,4.9169066082e-01,8.2006416082e-05
1.9843728023e-08,4.6615123807e-01,3.9841337656e-05
1.9853734946e-08,4.3841360816e-01,1.0739504017e-05
1.9863741869e-08,4.0840113816e-01,7.5079558534e-09
1.9873748792e-08,3.7618626133e-01,9.7125564438e-06
1.9883755715e-08,3.4199937103e-01,3.8296827127e-05
1.9893762638e-08,3.0623446406e-01,8.0834558483e-05
1.9903769560e-08,2.6944935954e-01,1.2988971517e-04
1.9913776483e-08,2.3235844326e-01,1.7682503512e-04
1.9923783406e-08,1.9581637545e-01,2.1333215748e-04
1.9933790329e-08,1.6079199725e-01,2.3291191475e-04
1.9943797252e-08,1.2833267409e-01,2.3204119658e-04
1.9953804175e-08,9.9520388392e-02,2.1081702807e-04
1.9963811098e-08,7.5421890908e-02,1.7296027763e-04
1.9973818020e-08,5.7035999167e-02,1.2517462011e-04
1.9983824943e-08,4.5241583285e-02,7.5971026677e-05
1.9993831866e-08,4.0749838736e-02,3.4163759799e-05
2.0003838789e-08,4.4064104078e-02,7.3034929787e-06
2.0013845712e-08,5.5449788146e-02,3.2593368705e-07
2.0023852635e-08,7.4916025310e-02,1.4657657711e-05
2.0033859558e-08,1.0220961382e-01,4.7940988383e-05
2.0043866480e-08,1.3682076065e-01,9.4430617521e-05
2.0053873403e-08,1.7799929727e-01,1.4599549472e-04
2.0063880326e-08,2.2477945419e-01,1.9355143677e-04
2.0073887249e-08,2.7601104775e-01,2.2867221466e-04
2.0083894172e-08,3.3039504225e-01,2.4509356453e-04
2.0093901095e-08,3.8652184411e-01,2.3984183948e-04
2.0103908018e-08,4.4291125184e-01,2.1378411520e-04
2.0113914940e-08,4.9805358428e-01,1.7149820817e-04
2.0123921863e-08,5.5045198676e-01,1.2048141493e-04
2.0133928786e-08,5.9866614052e-01,6.9834550381e-05
2.0143935709e-08,6.4135748667e-01,2.8652092598e-05
2.0153942632e-08,6.7733560038e-01,4.4030201140e-06
2.0163949555e-08,7.0560456603e-01,1.5904313678e-06
2.0173956478e-08,7.2540723419e-01,2.0930313511e-05
2.0183963400e-08,7.3626426842e-01,5.9199033095e-05
2.0193970323e-08,7.3800412747e-01,1.0978111928e-04
2.0203977246e-08,7.3077978785e-01,1.6382450965e-04
2.0213984169e-08,7.1506826271e-01,2.1180171374e-04
2.0223991092e-08,6.9164991461e-01,2.4520176186e-04
2.0233998015e-08,6.6156618624e-01,2.5805267304e-04
2.0244004938e-08,6.2605656961e-01,2.4800229399e-04
2.0254011860e-08,5.8647817316e-01,2.1676209211e-04
2.0264018783e-08,5.4421381219e-01,1.6983051311e-04
2.0274025706e-08,5.0057677512e-01,1.1554015202e-04
2.0284032629e-08,4.5672193501e-01,6.3593637535e-05
2.0294039552e-08,4.1357336580e-01,2.3345281265e-05
2.0304046475e-08,3.7177787027e-01,2.1326020131e-06
2.0314053398e-08,3.3169176582e-01,3.9551109880e-06
2.0324060320e-08,2.9340500892e-01,2.8738051994e-05
2.0334067243e-08,2.5680255288e-01,7.2316373718e-05
2.0344074166e-08,2.2165816366e-01,1.2714698483e-04
2.0354081089e-08,1.8775131614e-01,1.8362776432e-04
2.0364088012e-08,1.5499385804e-01,2.3179290754e-04
2.0374094935e-08,1.2355043321e-01,2.6308550890e-04
2.0384101858e-08,9.3935670619e-02,2.7189233001e-04
2.0394108780e-08,6.7072163412e-02,2.5656570497e-04
2.0404115703e-08,4.4296352023e-02,2.1974678831e-04
2.0414122626e-08,2.7304400025e-02,1.6792734146e-04
2.0424129549e-08,1.8036574624e-02,1.1032234657e-04
2.0434136472e-08,1.8505866097e-02,5.7248982871e-05
2.0444143395e-08,3.0583805215e-02,1.8296878651e-05
2.0454150318e-08,5.5762808913e-02,6.1389617153e-07
2.0464157240e-08,9.4919088959e-02,7.6136326295e-06
2.0474164163e-08,1.4810252597e-01,3.8338101681e-05
2.0484171086e-08,2.1437950417e-01,8.7594215327e-05
2.0494178009e-08,2.9175137951e-01,1.4684582731e-04
2.0504184932e-08,3.7716520299e-01,2.0570841253e-04
2.0514191855e-08,4.6662504968e-01,2.5378493233e-04
2.0524198778e-08,5.5540259822e-01,2.8251859650e-04
2.0534205700e-08,6.3833544450e-01,2.8673262929e-04
2.0544212623e-08,7.1019208982e-01,2.6558023316e-04
2.0554219546e-08,7.6607465974e-01,2.2273074547e-04
2.0564226469e-08,8.0182508309e-01,1.6575260067e-04
2.0574233392e-08,8.1439833599e-01,1.0479643981e-04
2.0584240315e-08,8.0216775235e-01,5.0807209055e-05
2.0594247238e-08,7.6513226953e-01,1.3579873409e-05
2.0604254160e-08,7.0500339998e-01,3.8423663298e-09
2.0614261083e-08,6.2515995288e-01,1.2810474519e-05
2.0624268006e-08,5.3047008760e-01,5.0051057271e-05
2.0634274929e-08,4.2699203286e-01,1.0540445758e-04
2.0644281852e-08,3.2157560559e-01,1.6926668655e-04
2.0654288775e-08,2.2139546497e-01,2.3043492068e-04
2.0664295698e-08,1.3345300787e-01,2.7809101202e-04
2.0674302620e-08,6.4086413025e-02,3.0373361826e-04
2.0684309543e-08,1.8527380763e-02,3.0271419270e-04
2.0694316466e-08,5.3875730061e-04,2.7509964284e-04
2.0704323389e-08,1.2159970833e-02,2.2570200119e-04
2.0714330312e-08,5.3577801900e-02,1.6326245945e-04
2.0724337235e-08,1.2312940232e-01,9.8927679709e-05
2.0734344158e-08,2.1743368099e-01,4.4283629919e-05
2.0744351080e-08,3.3163717550e-01,9.2934127725e-06
2.0754358003e-08,4.5975218152e-01,5.0578655418e-07
2.0764364926e-08,5.9505886652e-01,1.9856161207e-05
2.0774371849e-08,7.3053973925e-01,6.4279201424e-05
2.0784378772e-08,8.5931429258e-01,1.2620953823e-04
2.0794385695e-08,9.7504372220e-01,1.9488951995e-04
2.0804392618e-08,1.0722799555e+00,2.5825835187e-04
2.0814399540e-08,1.1467392355e+00,3.0509125583e-04
2.0824406463e-08,1.1954875239e+00,3.2700962035e-04
2.0834413386e-08,1.2170323249e+00,3.2000254226e-04
2.0844420309e-08,1.2113225298e+00,2.8518385301e-04
2.0854427232e-08,1.1796640113e+00,2.2864237460e-04
2.0864434155e-08,1.1245635424e+00,1.6040342690e-04
2.0874441078e-08,1.0495169659e+00,9.2678209279e-05
2.0884448000e-08,9.5875932027e-01,3.7706332524e-05
2.0894454923e-08,8.5699493860e-01,5.5722695952e-06
2.0904461846e-08,7.4912457964e-01,2.3848589559e-06
2.0914468769e-08,6.3998471760e-01,2.9148085439e-05
2.0924475692e-08,5.3411152909e-01,8.1531353415e-05
2.0934482615e-08,4.3553919367e-01,1.5058915666e-04
2.0944489537e-08,3.4763914619e-01,2.2431126877e-04
2.0954496460e-08,2.7300410624e-01,2.8973529984e-04
2.0964503383e-08,2.1337820765e-01,3.3525048710e-04
2.0974510306e-08,1.6963243423e-01,3.5268372897e-04
2.0984517229e-08,1.4178284759e-01,3.3879353965e-04
2.0994524152e-08,1.2904773345e-01,2.9589935710e-04
2.1004531075e-08,1.2993873273e-01,2.3152503108e-04
2.1014537997e-08,1.4238019314e-01,1.5710987884e-04
2.1024544920e-08,1.6385032061e-01,8.6007549630e-05
2.1034551843e-08,1.9153719035e-01,3.1122263985e-05
2.1044558766e-08,2.2250229264e-01,2.6003452757e-06
2.1054565689e-08,2.5384405965e-01,5.9895128775e-06
2.1064572612e-08,2.8285379410e-01,4.1199349650e-05
2.1074579535e-08,3.0715665414e-01,1.0245700148e-04
2.1084586457e-08,3.2483089730e-01,1.7927671260e-04
2.1094593380e-08,3.3449948829e-01,2.5828113919e-04
2.1104600303e-08,3.3538944245e-01,3.2555866880e-04
2.1114607226e-08,3.2735588587e-01,3.6914190323e-04
2.1124614149e-08,3.1086970042e-01,3.8116629828e-04
2.1134621072e-08,2.8696968777e-01,3.5932016088e-04
2.1144627995e-08,2.5718229980e-01,3.0731933801e-04
2.1154634917e-08,2.2341399376e-01,2.3431099003e-04
2.1164641840e-08,1.8782302267e-01,1.5330086518e-04
2.1174648763e-08,1.5267882045e-01,7.8873808191e-05
2.1184655686e-08,1.2021796508e-01,2.4606412943e-05
2.1194662609e-08,9.2505920015e-02,6.3020714264e-07
2.1204669532e-08,7.1313328201e-02,1.1782133088e-05
2.1214676455e-08,5.8014581931e-02,5.6679292074e-05
2.1224683377e-08,5.3514784969e-02,1.2789384954e-04
2.1234690300e-08,5.8209178360e-02,2.1320967471e-04
2.1244697223e-08,7.1976773549e-02,2.9774898742e-04
2.1254704146e-08,9.4207506348e-02,3.6659949875e-04
2.1264711069e-08,1.2385988301e-01,4.0747882654e-04
2.1274717992e-08,1.5954401839e-01,4.1296081443e-04
2.1284724915e-08,1.9962332677e-01,3.8186092338e-04
2.1294731837e-08,2.4232704232e-01,3.1952316548e-04
2.1304738760e-08,2.8586529655e-01,2.3694406430e-04
2.1314745683e-08,3.2853868799e-01,1.4887599078e-04
2.1324752606e-08,3.6883511415e-01,7.1236197601e-05
2.1334759529e-08,4.0550801415e-01,1.8275850973e-05
2.1344766452e-08,4.3763196395e-01,1.1813570700e-08
2.1354773375e-08,4.6463361317e-01,2.0383237561e-05
2.1364780297e-08,4.8629806966e-01,7.6471338869e-05
2.1374787220e-08,5.0275283982e-01,1.5893508110e-04
2.1384794143e-08,5.1443314217e-01,2.5360025458e-04
2.1394801066e-08,5.2203368147e-01,3.4393263558e-04
2.1404807989e-08,5.2645269053e-01,4.1396457012e-04
2.1414814912e-08,5.2873415797e-01,4.5115782371e-04
2.1424821835e-08,5.3001365995e-01,4.4869027221e-04
2.1434828757e-08,5.3147215633e-01,4.0675030983e-04
2.1444835680e-08,5.3430060747e-01,3.3259471465e-04
2.1454842603e-08,5.3967647233e-01,2.3934344031e-04
2.1464849526e-08,5.4875125339e-01,1.4371012714e-04
2.1474856449e-08,5.6264646796e-01,6.3059916190e-05
2.1484863372e-08,5.8245395508e-01,1.2311554339e-05
2.1494870295e-08,6.0923546071e-01,1.2355096549e-06
2.1504877217e-08,6.4401612367e-01,3.2636457666e-05
2.1514884140e-08,6.8776689580e-01,1.0175704612e-04
2.1524891063e-08,7.4137208413e-01,1.9702615119e-04
2.1534897986e-08,8.0558002832e-01,3.0203621807e-04
2.1544904909e-08,8.8093727328e-01,3.9841300755e-04
2.1554911832e-08,9.6770923893e-01,4.6907690606e-04
2.1564918755e-08,1.0657930462e+00,5.0131800905e-04
2.1574925677e-08,1.1746305184e+00,4.8913241551e-04
2.1584932600e-08,1.2931311302e+00,4.3439149504e-04
2.1594939523e-08,1.4196155414e+00,3.4661849538e-04
2.1604946446e-08,1.5517901292e+00,2.4139265892e-04
2.1614953369e-08,1.6867615059e+00,1.3764671443e-04
2.1624960292e-08,1.8210974000e+00,5.4325306627e-05
2.1634967215e-08,1.9509366331e+00,6.9929530065e-06
2.1644974137e-08,2.0721465237e+00,4.9976829851e-06
2.1654981060e-08,2.1805212847e+00,4.9705976619e-05
2.1664987983e-08,2.2720103214e+00,1.3414057680e-04
2.1674994906e-08,2.3429612898e+00,2.4410671457e-04
2.1685001829e-08,2.3903598185e+00,3.6062731466e-04
2.1695008752e-08,2.4120463427e+00,4.6327091234e-04
2.1705015675e-08,2.4068908236e+00,5.3379006348e-04
2.1715022597e-08,2.3749083329e+00,5.5942369490e-04
2.1725029520e-08,2.3173024873e+00,5.3526715840e-04
2.1735036443e-08,2.2364292386e+00,4.6527146724e-04
2.1745043366e-08,2.1356800772e+00,3.6167175807e-04
2.1755050289e-08,2.0192907062e+00,2.4292302588e-04
2.1765057212e-08,1.8920879817e+00,1.3048953279e-04
2.1775064135e-08,1.7591937140e+00,4.5044860908e-05
2.1785071057e-08,1.6257081501e+00,2.7538107500e-06
2.1795077980e-08,1.4963981390e+00,1.2303295996e-05
2.1805084903e-08,1.3754148341e+00,7.3225906449e-05
2.1815091826e-08,1.2660632792e+00,1.7583708375e-04
2.1825098749e-08,1.1706415713e+00,3.0282312512e-04
2.1835105672e-08,1.0903609495e+00,4.3222226320e-04
2.1845112595e-08,1.0253507534e+00,5.4128744381e-04
2.1855119517e-08,9.7474450288e-01,6.1055317981e-04
2.1865126440e-08,9.3683614828e-01,6.2738116978e-04
2.1875133363e-08,9.0928957581e-01,5.8834072116e-04
2.1885140286e-08,8.8938032228e-01,4.9997799326e-04
2.1895147209e-08,8.7424654108e-01,3.7780919995e-04
2.1905154132e-08,8.6112671062e-01,2.4368827666e-04
2.1915161055e-08,8.4756425736e-01,1.2199326680e-04
2.1925167977e-08,8.3156380522e-01,3.5294883485e-05
2.1935174900e-08,8.1168959256e-01,2.7485026190e-07
2.1945181823e-08,7.8710302180e-01,2.4630102313e-05
2.1955188746e-08,7.5754259127e-01,1.0553503489e-04
2.1965195669e-08,7.2325492211e-01,2.2996475371e-04
2.1975202592e-08,6.8488968121e-01,3.7685406711e-04
2.1985209515e-08,6.4337355685e-01,5.2073748277e-04
2.1995216437e-08,5.9977893285e-01,6.3624369956e-04
2.2005223360e-08,5.5520163159e-01,7.0265370652e-04
2.2015230283e-08,5.1065936253e-01,7.0770597550e-04
2.2025237206e-08,4.6701878212e-01,6.4995245179e-04
2.2035244129e-08,4.2495489133e-01,5.3921622503e-04
2.2045251052e-08,3.8494242125e-01,3.9503394836e-04
2.2055257975e-08,3.4727537356e-01,2.4332532895e-04
2.2065264897e-08,3.1210835000e-01,1.1185448609e-04
2.2075271820e-08,2.7951191386e-01,2.5275211246e-05
2.2085278743e-08,2.4953398901e-01,6.4167538805e-07
2.2095285666e-08,2.2226006199e-01,4.4199282244e-05
2.2105292589e-08,1.9786642680e-01,1.5005617578e-04
2.2115299512e-08,1.7666254531e-01,3.0100995002e-04
2.2125306434e-08,1.5912042413e-01,4.7142264875e-04
2.2135313357e-08,1.4589041981e-01,6.3166747711e-04
2.2145320280e-08,1.3780387107e-01,7.5337926380e-04
2.2155327203e-08,1.3586334191e-01,8.1458137351e-04
2.2165334126e-08,1.4122110896e-01,8.0376563723e-04
2.2175341049e-08,1.5514602247e-01,7.2217148334e-04
2.2185347972e-08,1.7897828073e-01,5.8381870731e-04
2.2195354894e-08,2.1407127467e-01,4.1324272088e-04
2.2205361817e-08,2.6171974450e-01,2.4129268577e-04
2.2215368740e-08,3.2307421758e-01,9.9708199652e-05
2.2225375663e-08,3.9904311177e-01,1.5424292118e-05
2.2235382586e-08,4.9018589079e-01,5.6229200043e-06
2.2245389509e-08,5.9660300186e-01,7.4436214042e-05
2.2255396432e-08,7.1783065592e-01,2.1192889840e-04
2.2265403354e-08,8.5275041068e-01,3.9559096640e-04
2.2275410277e-08,9.9952457297e-01,5.9412546162e-04
2.2285417200e-08,1.1555683130e+00,7.7289910117e-04
2.2295424123e-08,1.3175678741e+00,9.0011097278e-04
2.2305431046e-08,1.4815513439e+00,9.5258498845e-04
2.2315437969e-08,1.6430143072e+00,9.2013557246e-04
2.2325444892e-08,1.7970976880e+00,8.0768956715e-04
2.2335451814e-08,1.9388097416e+00,6.3473281119e-04
2.2345458737e-08,2.0632790795e+00,4.3212143589e-04
2.2355465660e-08,2.1660214434e+00,2.3677286991e-04
2.2365472583e-08,2.2432002331e+00,8.5144616019e-05
2.2375479506e-08,2.2918599624e+00,6.6476079250e-06
2.2385486429e-08,2.3101130599e+00,1.8178962034e-05
2.2395493352e-08,2.2972637126e+00,1.2078476998e-04
2.2405500274e-08,2.2538574834e+00,2.9910361912e-04
2.2415507197e-08,2.1816517192e+00,5.2375613578e-04
2.2425514120e-08,2.0835086407e+00,7.5631931126e-04
2.2435521043e-08,1.9632197390e+00,9.5605036049e-04
2.2445527966e-08,1.8252759655e+00,1.0871898369e-03
2.2455534889e-08,1.6746025807e+00,1.1255412486e-03
2.2465541812e-08,1.5162799629e+00,1.0631232032e-03
2.2475548734e-08,1.3552719778e+00,9.1000801361e-04
2.2485555657e-08,1.1961816923e+00,6.9294592166e-04
2.2495562580e-08,1.0430505753e+00,4.5094349473e-04
2.2505569503e-08,8.9921234193e-01,2.2851798296e-04
2.2515576426e-08,7.6720688069e-01,6.7786552278e-05
2.2525583349e-08,6.4875392513e-01,7.8874121620e-07
2.2535590272e-08,5.4478093632e-01,4.3434106549e-05
2.2545597194e-08,4.5549556663e-01,1.9220967239e-04
2.2555604117e-08,3.8049044621e-01,4.2431332057e-04
2.2565611040e-08,3.1886701481e-01,7.0127850567e-04
2.2575617963e-08,2.6936565532e-01,9.7552734955e-04
2.2585624886e-08,2.3049121949e-01,1.1987456954e-03
2.2595631809e-08,2.0062577617e-01,1.3306152306e-03
2.2605638732e-08,1.7812358592e-01,1.3463338681e-03
