q_Ainv,omega_meV,intensity_clean,intensity_noisy
0.3595238095238095,16.964285714285715,2.06702785241575,3.0
0.3595238095238095,17.142857142857146,2.023270367164585,2.0
0.3595238095238095,17.32142857142857,1.9819592320361519,4.0
0.3595238095238095,17.5,1.9429157757157656,1.0
0.3595238095238095,17.67857142857143,1.9059772293906865,0.0
0.3595238095238095,17.85714285714286,1.870995073650663,3.0
0.3595238095238095,18.035714285714285,1.8378335804007255,0.0
0.3595238095238095,18.214285714285715,1.80636852422111,1.0
0.3595238095238095,18.392857142857146,1.7764860412738868,5.0
0.3595238095238095,18.57142857142857,1.7480816169535216,1.0
0.3595238095238095,18.75,1.7210591861030342,1.0
0.3595238095238095,18.92857142857143,1.6953303318457524,1.0
0.3595238095238095,19.10714285714286,1.6708135709788654,2.0
0.3595238095238095,19.285714285714285,1.647433715492109,2.0
0.3595238095238095,19.464285714285715,1.6251213011568906,2.0
0.3595238095238095,19.642857142857146,1.6038120753147331,4.0
0.3595238095238095,19.82142857142857,1.583446537009567,2.0
0.3595238095238095,20.0,1.563969523481802,1.0
0.3595238095238095,20.17857142857143,1.545329837794609,1.0
0.3595238095238095,20.35714285714286,1.5274799130124324,0.0
0.3595238095238095,20.535714285714285,1.5103755089136457,1.0
0.3595238095238095,20.714285714285715,1.4939754377060859,2.0
0.3595238095238095,20.892857142857146,1.4782413156368919,3.0
0.3595238095238095,21.07142857142857,1.4631373377555943,2.0
0.3595238095238095,21.25,1.448630073409638,3.0
0.3595238095238095,21.42857142857143,1.434688280330966,0.0
0.3595238095238095,21.60714285714286,1.4212827354165345,0.0
0.3595238095238095,21.785714285714285,1.408386080519544,2.0
0.3595238095238095,21.964285714285715,1.3959726817557163,3.0
0.3595238095238095,22.142857142857146,1.3840185009937147,1.0
0.3595238095238095,22.32142857142857,1.3725009783437412,2.0
0.3595238095238095,22.5,1.3613989245860434,1.0
0.3595238095238095,22.67857142857143,1.350692422593754,1.0
0.3595238095238095,22.85714285714286,1.3403627369040318,1.0
0.3595238095238095,23.035714285714285,1.3303922306796045,0.0
0.3595238095238095,23.214285714285715,1.3207642893808622,2.0
0.3595238095238095,23.392857142857146,1.3114632505379547,4.0
0.3595238095238095,23.57142857142857,1.3024743390738724,2.0
0.3595238095238095,23.75,1.2937836076842741,0.0
0.3595238095238095,23.92857142857143,1.2853778818286012,3.0
0.3595238095238095,24.10714285714286,1.2772447089305299,0.0
0.3595238095238095,24.285714285714285,1.2693723114246707,3.0
0.3595238095238095,24.464285714285715,1.261749543321175,1.0
0.3595238095238095,24.642857142857146,1.2543658499909993,3.0
0.3595238095238095,24.82142857142857,1.2472112309024599,3.0
0.3595238095238095,25.0,1.240276205064711,0.0
0.46904761904761905,-25.0,1.2045274311631364,1.0
0.46904761904761905,-24.821428571428573,1.2106184785239358,2.0
0.46904761904761905,-24.642857142857142,1.2169119826265307,2.0
0.46904761904761905,-24.464285714285715,1.2234174394169894,1.0
0.46904761904761905,-24.285714285714285,1.2301449184930626,2.0
0.46904761904761905,-24.107142857142858,1.2371051053881543,1.0
0.46904761904761905,-23.928571428571427,1.244309347529848,1.0
0.46904761904761905,-23.75,1.2517697042406946,0.0
0.46904761904761905,-23.571428571428573,1.2594990011906122,0.0
0.46904761904761905,-23.392857142857142,1.2675108897571563,2.0
0.46904761904761905,-23.214285714285715,1.2758199118028266,0.0
0.46904761904761905,-23.035714285714285,1.2844415704383387,1.0
0.46904761904761905,-22.857142857142858,1.293392407408361,0.0
0.46904761904761905,-22.678571428571427,1.3026900878127723,1.0
0.46904761904761905,-22.5,1.312353492963288,2.0
0.46904761904761905,-22.32142857142857,1.3224028222739106,1.0
0.46904761904761905,-22.142857142857142,1.3328597051957893,0.0
0.46904761904761905,-21.964285714285715,1.343747324334834,1.0
0.46904761904761905,-21.785714285714285,1.3550905510361562,2.0
0.46904761904761905,-21.607142857142858,1.3669160948859431,1.0
0.46904761904761905,-21.428571428571427,1.3792526687719415,2.0
0.46904761904761905,-21.25,1.3921311713621662,3.0
0.46904761904761905,-21.07142857142857,1.4055848891122533,1.0
0.46904761904761905,-20.892857142857142,1.4196497202002658,0.0
0.46904761904761905,-20.714285714285715,1.4343644231200026,2.0
0.46904761904761905,-20.535714285714285,1.4497708930471709,1.0
0.46904761904761905,-20.357142857142858,1.465914469535862,0.0
0.46904761904761905,-20.17857142857143,1.4828442796157795,1.0
0.46904761904761905,-20.0,1.5006136209556638,1.0
0.46904761904761905,-19.82142857142857,1.5192803904497303,3.0
0.46904761904761905,-19.642857142857142,1.5389075643886736,3.0
0.46904761904761905,-19.464285714285715,1.559563737315139,3.0
0.46904761904761905,-19.285714285714285,1.5813237277597434,1.0
0.46904761904761905,-19.107142857142858,1.6042692603364768,1.0
0.46904761904761905,-18.92857142857143,1.6284897351801377,3.0
0.46904761904761905,-18.75,1.6540830974744622,4.0
0.46904761904761905,-18.57142857142857,1.6811568218971722,1.0
0.46904761904761905,-18.392857142857142,1.7098290292562748,2.0
0.46904761904761905,-18.214285714285715,1.7402297554813977,1.0
0.46904761904761905,-18.035714285714285,1.772502396549491,2.0
0.46904761904761905,-17.857142857142858,1.8068053569674747,1.0
0.46904761904761905,-17.67857142857143,1.8433139342267766,5.0
0.46904761904761905,-17.5,1.8822224773313043,2.0
0.46904761904761905,-17.32142857142857,1.923746864253972,0.0
0.46904761904761905,-17.142857142857142,1.9681273512022424,1.0
0.46904761904761905,-16.964285714285715,2.0156318561116424,5.0
0.46904761904761905,-16.785714285714285,2.0665597501198554,2.0
0.46904761904761905,-16.607142857142858,2.1212462442282707,3.0
0.46904761904761905,-16.42857142857143,2.180067474301671,1.0
0.46904761904761905,-16.25,2.2434464063971133,2.0
0.46904761904761905,-16.07142857142857,2.3118597065806172,2.0
0.46904761904761905,-15.892857142857142,2.3858457453078263,2.0
0.46904761904761905,-15.714285714285714,2.466013936469685,2.0
0.46904761904761905,-15.535714285714285,2.5530556455251876,2.0
0.46904761904761905,-15.357142857142858,2.647756939606013,2.0
0.46904761904761905,-15.178571428571429,2.7510134942932214,4.0
0.46904761904761905,-15.0,2.863848015033871,5.0
0.46904761904761905,-14.821428571428571,2.987430572102986,0.0
0.46904761904761905,-14.642857142857142,3.123102279724319,2.0
0.46904761904761905,-14.464285714285714,3.272402760464624,3.0
0.46904761904761905,-14.285714285714285,3.437101805166126,2.0
0.46904761904761905,-14.107142857142858,3.619235533344017,4.0
0.46904761904761905,-13.928571428571429,3.821147125569444,2.0
0.46904761904761905,-13.75,4.045531752510737,5.0
0.46904761904761905,-13.571428571428571,4.295484530921672,5.0
0.46904761904761905,-13.392857142857142,4.574548987627356,7.0
0.46904761904761905,-13.214285714285714,4.886761294156399,3.0
0.46904761904761905,-13.035714285714285,5.236681983084484,5.0
0.46904761904761905,-12.857142857142858,5.629401313608226,9.0
0.46904761904761905,-12.678571428571429,6.070496039814314,7.0
0.46904761904761905,-12.5,6.565903004789175,5.0
0.46904761904761905,-12.321428571428571,7.121657782412239,8.0
0.46904761904761905,-12.142857142857142,7.7434243713165,9.0
0.46904761904761905,-11.964285714285714,8.435716998202379,6.0
0.46904761904761905,-11.785714285714285,9.200695268960768,8.0
0.46904761904761905,-11.607142857142858,10.03641775842976,13.0
0.46904761904761905,-11.428571428571429,10.934502018411523,6.0
0.46904761904761905,-11.25,11.87731501755565,12.0
0.46904761904761905,-11.071428571428571,12.835163852760907,15.0
0.46904761904761905,-10.892857142857142,13.764474035533388,16.0
0.46904761904761905,-10.714285714285714,14.60846830942773,19.0
0.46904761904761905,-10.535714285714285,15.30196017240896,22.0
0.46904761904761905,-10.357142857142858,15.780952047156129,14.0
0.46904761904761905,-10.178571428571429,15.995541483000162,8.0
0.46904761904761905,-10.0,15.922070098869199,13.0
0.46904761904761905,-9.821428571428571,15.569470054744118,14.0
0.46904761904761905,-9.642857142857142,14.976826809393147,16.0
0.46904761904761905,-9.464285714285714,14.20332792433126,12.0
0.46904761904761905,-9.285714285714285,13.315079649425725,21.0
0.46904761904761905,-9.107142857142858,12.373632547909734,12.0
0.46904761904761905,-8.928571428571427,11.428953651035336,13.0
0.46904761904761905,-8.75,10.517026500239565,17.0
0.46904761904761905,-8.57142857142857,9.660731416398255,12.0
0.46904761904761905,-8.392857142857142,8.87235752704733,11.0
0.46904761904761905,-8.214285714285715,8.1564986479703,6.0
0.46904761904761905,-8.035714285714285,7.512641548882038,9.0
0.46904761904761905,-7.857142857142858,6.9371867445189705,5.0
0.46904761904761905,-7.678571428571427,6.42489053555755,6.0
0.46904761904761905,-7.5,5.969824450108843,7.0
0.46904761904761905,-7.321428571428569,5.565973696498676,2.0
0.46904761904761905,-7.142857142857142,5.207584141614405,5.0
0.46904761904761905,-6.964285714285715,4.889343263928941,5.0
0.46904761904761905,-6.785714285714285,4.606456528771101,4.0
0.46904761904761905,-6.607142857142858,4.3546610435973125,6.0
0.46904761904761905,-6.428571428571427,4.130203870211707,4.0
0.46904761904761905,-6.25,3.9298022862996502,3.0
0.46904761904761905,-6.071428571428569,3.7505965443673936,5.0
0.46904761904761905,-5.892857142857142,3.590101301764447,2.0
0.46904761904761905,-5.714285714285715,3.4461591311988107,2.0
0.46904761904761905,-5.535714285714285,3.3168978184574867,3.0
0.46904761904761905,-5.357142857142858,3.2006921353395033,4.0
0.46904761904761905,-5.178571428571427,3.096130189263883,3.0
0.46904761904761905,-5.0,3.0019841323714616,3.0
0.46904761904761905,-4.821428571428569,2.9171848568935164,3.0
0.46904761904761905,-4.642857142857142,2.840800243628328,2.0
0.46904761904761905,-4.464285714285715,2.7720165253664844,0.0
0.46904761904761905,-4.285714285714285,2.710122352962773,2.0
0.46904761904761905,-4.107142857142858,2.6544951996278776,1.0
0.46904761904761905,-3.928571428571427,2.6045898283559823,6.0
0.46904761904761905,-3.75,2.5599287864868154,0.0
0.46904761904761905,-3.5714285714285694,2.5200956841238016,2.0
0.46904761904761905,-3.3928571428571423,2.4847346595646544,4.0
0.46904761904761905,-3.2142857142857153,2.453567607464571,1.0
0.46904761904761905,-3.0357142857142847,2.426463416015215,2.0
0.46904761904761905,-2.8571428571428577,2.403648957996239,1.0
0.46904761904761905,-2.678571428571427,2.3862688740133886,0.0
0.46904761904761905,-2.5,2.3777068427413286,3.0
0.46904761904761905,-2.3214285714285694,2.3863524773608695,2.0
0.46904761904761905,-2.1428571428571423,2.4306718038407062,4.0
0.46904761904761905,-1.9642857142857153,2.547114920479107,1.0
0.46904761904761905,-1.7857142857142847,2.799975792778672,0.0
0.46904761904761905,-1.6071428571428577,3.289409919043695,5.0
0.46904761904761905,-1.428571428571427,4.150036218674441,2.0
0.46904761904761905,-1.25,5.53031866703631,2.0
0.46904761904761905,-1.0714285714285694,7.5461004510842935,2.0
0.46904761904761905,-0.8928571428571423,10.213042389519638,8.0
0.46904761904761905,-0.7142857142857153,13.38003930748722,14.0
0.46904761904761905,-0.5357142857142847,16.69947024355851,15.0
0.46904761904761905,-0.35714285714285765,19.667382716217126,23.0
0.46904761904761905,-0.17857142857142705,21.74072573332334,16.0
0.46904761904761905,0.0,22.498403708916488,32.0
0.46904761904761905,0.1785714285714306,21.78155324536003,24.0
0.46904761904761905,0.35714285714285765,19.74917630349459,22.0
0.46904761904761905,0.5357142857142847,16.822508156895584,14.0
0.46904761904761905,0.7142857142857153,13.544741750320446,7.0
0.46904761904761905,0.8928571428571423,10.419974956211536,13.0
0.46904761904761905,1.071428571428573,7.7959787884950025,5.0
0.46904761904761905,1.25,5.824014427655241,9.0
0.46904761904761905,1.4285714285714306,4.488584393454448,7.0
0.46904761904761905,1.6071428571428577,3.6740176598952465,4.0
0.46904761904761905,1.7857142857142847,3.2320328589759892,5.0
0.46904761904761905,1.9642857142857153,3.0282059106024866,1.0
0.46904761904761905,2.1428571428571423,2.9625903660061326,4.0
0.46904761904761905,2.321428571428573,2.97111772617108,3.0
0.46904761904761905,2.5,3.0175822525655778,6.0
0.46904761904761905,2.6785714285714306,3.0837839659716155,4.0
0.46904761904761905,2.8571428571428577,3.161624153693825,2.0
0.46904761904761905,3.0357142857142847,3.248038496196303,2.0
0.46904761904761905,3.2142857142857153,3.3422342901620508,1.0
0.46904761904761905,3.3928571428571423,3.444373902199525,6.0
0.46904761904761905,3.571428571428573,3.555020419916784,6.0
0.46904761904761905,3.75,3.6749329305150527,5.0
0.46904761904761905,3.9285714285714306,3.8050045361505065,5.0
0.46904761904761905,4.107142857142858,3.94625353544812,1.0
0.46904761904761905,4.285714285714285,4.099833730456109,3.0
0.46904761904761905,4.464285714285715,4.267052525404527,6.0
0.46904761904761905,4.642857142857142,4.449393698277923,9.0
0.46904761904761905,4.821428571428573,4.648544420374793,4.0
0.46904761904761905,5.0,4.8664269445941235,5.0
0.46904761904761905,5.178571428571431,5.105235678615831,6.0
0.46904761904761905,5.357142857142858,5.367480504838873,3.0
0.46904761904761905,5.535714285714285,5.656037306557692,3.0
0.46904761904761905,5.714285714285715,5.974206717069328,8.0
0.46904761904761905,5.892857142857142,6.325782096262323,6.0
0.46904761904761905,6.071428571428573,6.715127600219622,4.0
0.46904761904761905,6.25,7.147266847723864,3.0
0.46904761904761905,6.428571428571431,7.627981949183804,1.0
0.46904761904761905,6.607142857142858,8.163921304403104,9.0
0.46904761904761905,6.785714285714285,8.762712215194297,6.0
0.46904761904761905,6.964285714285715,9.433070413595528,4.0
0.46904761904761905,7.142857142857146,10.184892201523617,12.0
0.46904761904761905,7.321428571428569,11.029304762012861,13.0
0.46904761904761905,7.5,11.978634575485337,10.0
0.46904761904761905,7.678571428571431,13.046230508203843,18.0
0.46904761904761905,7.857142857142861,14.246044587587816,11.0
0.46904761904761905,8.035714285714285,15.591828088890622,18.0
0.46904761904761905,8.214285714285715,17.095744945458673,10.0
0.46904761904761905,8.392857142857146,18.766148735087647,25.0
0.46904761904761905,8.57142857142857,20.60424146720369,21.0
0.46904761904761905,8.75,22.59939138703704,29.0
0.46904761904761905,8.92857142857143,24.723135922795276,23.0
0.46904761904761905,9.107142857142861,26.92247187597969,29.0
0.46904761904761905,9.285714285714285,29.11403501129647,24.0
0.46904761904761905,9.464285714285715,31.182060474475758,31.0
0.46904761904761905,9.642857142857146,32.98394358801561,31.0
0.46904761904761905,9.82142857142857,34.36652359254744,39.0
0.46904761904761905,10.0,35.19267012256957,29.0
0.46904761904761905,10.17857142857143,35.371829573827874,42.0
0.46904761904761905,10.357142857142861,34.88331403034081,23.0
0.46904761904761905,10.535714285714285,33.78194844255875,24.0
0.46904761904761905,10.714285714285715,32.183365689630484,43.0
0.46904761904761905,10.892857142857146,30.23585714899147,21.0
0.46904761904761905,11.07142857142857,28.090468674362338,27.0
0.46904761904761905,11.25,25.87876137636353,29.0
0.46904761904761905,11.42857142857143,23.70170490840588,28.0
0.46904761904761905,11.607142857142861,21.628104640281652,20.0
0.46904761904761905,11.785714285714285,19.698822632759324,21.0
0.46904761904761905,11.964285714285715,17.93328685079879,17.0
0.46904761904761905,12.142857142857146,16.336001005249734,13.0
0.46904761904761905,12.32142857142857,14.901966391219041,11.0
0.46904761904761905,12.5,13.620728380086993,15.0
0.46904761904761905,12.67857142857143,12.479168097893606,16.0
0.46904761904761905,12.857142857142861,11.463305537957623,8.0
0.46904761904761905,13.035714285714285,10.559389281638241,15.0
0.46904761904761905,13.214285714285715,9.754502080584105,9.0
0.46904761904761905,13.392857142857146,9.03685375021425,9.0
0.46904761904761905,13.57142857142857,8.395881345918548,6.0
0.46904761904761905,13.75,7.8222367375574855,7.0
0.46904761904761905,13.92857142857143,7.307713128137627,6.0
0.46904761904761905,14.107142857142861,6.845142566934541,4.0
0.46904761904761905,14.285714285714285,6.428283662780192,4.0
0.46904761904761905,14.464285714285715,6.051710474109725,8.0
0.46904761904761905,14.642857142857146,5.710708412261472,4.0
0.46904761904761905,14.82142857142857,5.401179868299285,8.0
0.46904761904761905,15.0,5.119560433015363,5.0
0.46904761904761905,15.17857142857143,4.862745544412041,9.0
0.46904761904761905,15.357142857142861,4.6280268561506075,2.0
0.46904761904761905,15.535714285714285,4.413037376384109,5.0
0.46904761904761905,15.714285714285715,4.21570435490964,3.0
0.46904761904761905,15.892857142857146,4.034208920906948,4.0
0.46904761904761905,16.07142857142857,3.8669515469977025,6.0
0.46904761904761905,16.25,3.712522510212886,4.0
0.46904761904761905,16.42857142857143,3.5696766207076527,4.0
0.46904761904761905,16.60714285714286,3.4373115859497774,3.0
0.46904761904761905,16.785714285714285,3.314449467226783,2.0
0.46904761904761905,16.964285714285715,3.200220764839031,1.0
0.46904761904761905,17.142857142857146,3.093850737914281,1.0
0.46904761904761905,17.32142857142857,2.9946476248304044,4.0
0.46904761904761905,17.5,2.901992481595502,5.0
0.46904761904761905,17.67857142857143,2.8153303991880727,4.0
0.46904761904761905,17.85714285714286,2.7341628978016685,1.0
0.46904761904761905,18.035714285714285,2.658041327112263,5.0
0.46904761904761905,18.214285714285715,2.586561127946514,1.0
0.46904761904761905,18.392857142857146,2.519356832829963,1.0
0.46904761904761905,18.57142857142857,2.45609770148876,6.0
0.46904761904761905,18.75,2.396483903026584,7.0
0.46904761904761905,18.92857142857143,2.3402431696742285,5.0
0.46904761904761905,19.10714285714286,2.28712785811311,2.0
0.46904761904761905,19.285714285714285,2.236912363742133,1.0
0.46904761904761905,19.464285714285715,2.18939084117105,4.0
0.46904761904761905,19.642857142857146,2.144375190918262,1.0
0.46904761904761905,19.82142857142857,2.1016932779631436,2.0
0.46904761904761905,20.0,2.0611873526166087,2.0
0.46904761904761905,20.17857142857143,2.0227126482654207,2.0
0.46904761904761905,20.35714285714286,1.986136134029929,3.0
0.46904761904761905,20.535714285714285,1.951335403347061,0.0
0.46904761904761905,20.714285714285715,1.9181976820300557,1.0
0.46904761904761905,20.892857142857146,1.886618941530581,5.0
0.46904761904761905,21.07142857142857,1.8565031049933072,2.0
0.46904761904761905,21.25,1.8277613352948516,2.0
0.46904761904761905,21.42857142857143,1.8003113956375723,4.0
0.46904761904761905,21.60714285714286,1.7740770744571974,1.0
0.46904761904761905,21.785714285714285,1.7489876674298617,1.0
0.46904761904761905,21.964285714285715,1.724977510252168,1.0
0.46904761904761905,22.142857142857146,1.7019855566376325,3.0
