frequency_ghz,propagating,beta_rad_per_m,alpha_ev_np_per_m,lambda_g_mm,v_phase_over_c,v_group_over_c,z_te_ohm
15.891891891891891,True,303.3956561056871,,20.70954273976439,1.0978055170115397,0.9109081567764507,413.57661648896607
15.942084942084941,True,304.55014020334477,,20.6310373161686,1.0970981442691399,0.9114954803484566,413.31012773402284
15.992277992277991,True,305.7038843841994,,20.55317458538757,1.096398767954799,0.9120769096315023,413.0466514759285
16.042471042471043,True,306.8568969942397,,20.47594617792649,1.0957072630112041,0.9126525247736489,412.7861406018021
16.092664092664094,True,308.0091862492309,,20.39934387572272,1.095023506904734,0.9132224045369273,412.52854894951446
16.142857142857142,True,309.16076023733626,,20.323359608626,1.094347379562706,0.9137866263266364,412.2738312840458
16.19305019305019,True,310.3116269216745,,20.24798545097867,1.0936787633124767,0.9143452662199022,412.0219432745448
16.243243243243242,True,311.46179414281255,,20.17321361829245,1.0930175428223463,0.9148983989935239,411.77284147206365
16.293436293436294,True,312.6112696211982,,20.099036464018518,1.0923636050441896,0.9154460981511252,411.52648328794686
16.343629343629345,True,313.76006095953255,,20.02544647640786,1.0917168391577694,0.915988435949631,411.28282697285175
16.393822393822393,True,314.9081756450857,,19.952436275458886,1.0910771365166638,0.9165254834250918,411.04183159637756
16.44401544401544,True,316.05562105195526,,19.879998609949467,1.0904443905957586,0.9170573104178702,410.803457027285
16.494208494208493,True,317.2024044432712,,19.808126354550623,1.0898184969402533,0.9175839855972113,410.567663914284
16.544401544401545,True,318.3485329733475,,19.73681250701922,1.089199353116123,0.9181055764852135,410.3344136673725
16.594594594594597,True,319.4940136897825,,19.666050185467135,1.088586858661998,0.9186221494802153,410.1036684397069
16.644787644787645,True,320.63885353550916,,19.595832625704407,1.0879809150424036,0.9191337698796174,409.87539110998716
16.694980694980693,True,321.7830593507975,,19.52615317865401,1.0873814256023229,0.919640501902154,409.6495452653386
16.745173745173744,True,322.9266378752093,,19.457005307836017,1.0867882955230377,0.920142408709629,409.42609518467543
16.795366795366796,True,324.06959574950673,,19.388382586918908,1.0862014317792,0.9206395524281334,409.20500582252936
16.845559845559844,True,325.21193951751724,,19.320278697335922,1.0856207430971039,0.9211319941687542,408.98624279332864
16.895752895752896,True,326.3536756279547,,19.252687425964393,1.0850461399141111,0.9216197940477968,408.76977235611236
16.945945945945944,True,327.49481043619875,,19.18560266286617,1.084477534339195,0.9221030112065256,408.5555613996666
16.996138996138995,True,328.63535020603257,,19.11901839908715,1.0839148401145704,0.9225817038304405,408.3435774280688
17.046332046332047,True,329.7753011113416,,19.052928724514157,1.0833579725783695,0.9230559291681036,408.133788546627
17.096525096525095,True,330.9146692377731,,18.987327825787347,1.0828068486283358,0.9235257435495234,407.9261634482019
17.146718146718143,True,332.0534605843583,,18.922209984266498,1.0822613866864976,0.9239912024041135,407.720671399899
17.196911196911195,True,333.1916810650975,,18.857569574049496,1.0817215066647996,0.9244523602782327,407.5172822301199
17.247104247104247,True,334.32933651051,,18.793401060041486,1.081187129931651,0.9249092708523239,407.3159663159609
17.2972972972973,True,335.4664326691486,,18.729698996073125,1.0806581792793721,0.9253619869576536,407.11669457094854
17.347490347490346,True,336.6029752090813,,18.666458023066433,1.0801345788925036,0.9258105605926733,406.9194384331011
17.397683397683394,True,337.73896971933937,,18.60367286724687,1.0796162543169578,0.9262550429390035,406.72416985330665
17.447876447876446,True,338.8744217113336,,18.541338338400315,1.079103132429981,0.9266954843770563,406.53086128400736
17.498069498069498,True,340.00933662023914,,18.479449328173473,1.0785951414109058,0.9271319345013033,406.3394856681809
17.54826254826255,True,341.1437198063507,,18.418000808416522,1.0780922107126691,0.9275644421351988,406.1500164286096
